                            Variables index correlation      qvalue pvalue
M5.93_78.9188m.z     M5.93_78.9188m.z   599   0.2015446 0.104943084  0.027
M1.97_155.1065m.z   M1.97_155.1065m.z  1765   0.2014803 0.096166562  0.024
M3.61_475.3782m.z   M3.61_475.3782m.z  3969   0.2013203 0.104943084  0.027
M5.90_520.1210m.z   M5.90_520.1210m.z  3578   0.2012776 0.098925234  0.025
M10.17_302.0694m.z M10.17_302.0694m.z  5248   0.2011540 0.096166562  0.024
M11.74_505.3516m.z M11.74_505.3516m.z  1863   0.2009081 0.113410714  0.030
M5.98_177.0556m.z   M5.98_177.0556m.z  5064   0.2007718 0.132089376  0.037
M1.43_281.1383m.z   M1.43_281.1383m.z  5592   0.2006174 0.107513906  0.028
M1.52_325.0462m.z   M1.52_325.0462m.z  2119   0.2005866 0.098925234  0.025
M5.89_152.0704m.z   M5.89_152.0704m.z  2406   0.2005377 0.116222550  0.031
M11.33_251.0784m.z M11.33_251.0784m.z  4032   0.2004902 0.104943084  0.027
M0.96_191.0587n       M0.96_191.0587n  2805   0.2004299 0.084793057  0.020
M10.61_336.0869m.z M10.61_336.0869m.z   527   0.2002260 0.098925234  0.025
M6.61_174.0559m.z   M6.61_174.0559m.z  5757   0.2001736 0.107513906  0.028
M3.15_212.0021m.z   M3.15_212.0021m.z    53   0.2001319 0.102055624  0.026
M5.22_142.0660m.z   M5.22_142.0660m.z  2706   0.2000052 0.113410714  0.030
M11.57_315.1834m.z M11.57_315.1834m.z  2285   0.1999877 0.104943084  0.027
M3.95_113.0356m.z   M3.95_113.0356m.z  6270   0.1998565 0.102055624  0.026
M9.89_234.0633m.z   M9.89_234.0633m.z  2338   0.1998060 0.129392190  0.036
M8.18_135.0803m.z   M8.18_135.0803m.z  2086   0.1996842 0.098925234  0.025
M7.21_415.1970m.z   M7.21_415.1970m.z   880   0.1996622 0.134076667  0.038
M3.50_125.0345m.z   M3.50_125.0345m.z  2033   0.1995281 0.132089376  0.037
M10.15_189.0409m.z M10.15_189.0409m.z  6105   0.1992899 0.121709059  0.033
M2.70_479.3370m.z   M2.70_479.3370m.z   379   0.1992554 0.081864993  0.019
M5.78_283.1185m.z   M5.78_283.1185m.z  5338   0.1991374 0.116222550  0.031
M1.06_335.1356m.z   M1.06_335.1356m.z  1263   0.1989993 0.110419065  0.029
M9.88_236.0699m.z   M9.88_236.0699m.z  1433   0.1989433 0.134076667  0.038
M1.27_209.0817m.z   M1.27_209.0817m.z  1258   0.1986804 0.126875000  0.035
M8.44_180.0334m.z   M8.44_180.0334m.z  3612   0.1986560 0.104943084  0.027
M1.04_223.1203n       M1.04_223.1203n  2394   0.1986468 0.098925234  0.025
M2.36_475.3414m.z   M2.36_475.3414m.z  4235   0.1985394 0.132089376  0.037
M12.10_370.0545m.z M12.10_370.0545m.z  2352   0.1983978 0.116222550  0.031
M9.52_305.1754m.z   M9.52_305.1754m.z  2957   0.1983552 0.110419065  0.029
M10.77_333.0588m.z M10.77_333.0588m.z  1350   0.1983441 0.107513906  0.028
M2.65_463.3425m.z   M2.65_463.3425m.z   102   0.1983292 0.104943084  0.027
M3.50_148.0765m.z   M3.50_148.0765m.z  6192   0.1982681 0.116222550  0.031
M4.01_197.0960n       M4.01_197.0960n   967   0.1981268 0.098925234  0.025
M14.58_213.1232m.z M14.58_213.1232m.z  6240   0.1980572 0.121709059  0.033
M2.42_196.0977m.z   M2.42_196.0977m.z  5048   0.1979572 0.087686391  0.021
M1.51_115.0037m.z   M1.51_115.0037m.z  5289   0.1975387 0.118988290  0.032
M0.62_351.0145m.z   M0.62_351.0145m.z   459   0.1974762 0.098925234  0.025
M7.66_226.0952n       M7.66_226.0952n  4594   0.1973987 0.104943084  0.027
M11.29_317.0986m.z M11.29_317.0986m.z  1876   0.1973884 0.107513906  0.028
M2.50_196.0977m.z   M2.50_196.0977m.z  3261   0.1973290 0.113410714  0.030
M9.07_211.1341m.z   M9.07_211.1341m.z  4783   0.1971943 0.124314335  0.034
M12.26_539.3718m.z M12.26_539.3718m.z  1742   0.1971182 0.093696600  0.023
M3.29_123.0199m.z   M3.29_123.0199m.z  5285   0.1970926 0.110419065  0.029
M8.46_149.1000m.z   M8.46_149.1000m.z  5803   0.1970912 0.126875000  0.035
M9.12_269.1757m.z   M9.12_269.1757m.z  2831   0.1969182 0.098925234  0.025
M2.65_454.3288n       M2.65_454.3288n   416   0.1968946 0.081864993  0.019
M9.87_272.0482m.z   M9.87_272.0482m.z   779   0.1965156 0.124314335  0.034
M0.99_115.0753m.z   M0.99_115.0753m.z  6130   0.1964632 0.118988290  0.032
M0.74_212.0353n       M0.74_212.0353n  5582   0.1964115 0.116222550  0.031
M10.43_175.0608m.z M10.43_175.0608m.z  5105   0.1963684 0.136467769  0.039
M2.85_196.0977m.z   M2.85_196.0977m.z  5482   0.1962785 0.138971554  0.040
M7.35_240.1365n       M7.35_240.1365n  1962   0.1961213 0.136467769  0.039
M3.95_203.1390m.z   M3.95_203.1390m.z  1106   0.1960666 0.129392190  0.036
M10.13_469.2261m.z M10.13_469.2261m.z  2371   0.1958751 0.107513906  0.028
M18.41_308.1215n     M18.41_308.1215n  4968   0.1956341 0.132089376  0.037
M9.04_285.1324m.z   M9.04_285.1324m.z  3252   0.1955449 0.124314335  0.034
M7.58_182.0788n       M7.58_182.0788n   765   0.1953161 0.093696600  0.023
M3.58_180.0878m.z   M3.58_180.0878m.z  1642   0.1952027 0.145339542  0.043
M10.30_293.1971n     M10.30_293.1971n  5797   0.1951878 0.145339542  0.043
M10.54_429.3005m.z M10.54_429.3005m.z  3029   0.1950806 0.141209870  0.041
M4.03_294.0622m.z   M4.03_294.0622m.z  4607   0.1950634 0.126875000  0.035
M6.27_181.0504m.z   M6.27_181.0504m.z  1327   0.1950389 0.149944911  0.045
M2.68_433.3317m.z   M2.68_433.3317m.z   370   0.1948562 0.084793057  0.020
M7.88_71.0138m.z     M7.88_71.0138m.z  1032   0.1948282 0.126875000  0.035
M11.57_505.3520m.z M11.57_505.3520m.z  2278   0.1946748 0.107513906  0.028
M8.57_227.1388m.z   M8.57_227.1388m.z  5987   0.1944591 0.121709059  0.033
M12.72_290.1455m.z M12.72_290.1455m.z  2182   0.1943671 0.134076667  0.038
M5.94_331.8683n       M5.94_331.8683n   651   0.1942919 0.138971554  0.040
M6.41_126.0662m.z   M6.41_126.0662m.z  4014   0.1942738 0.145339542  0.043
M2.95_117.0457m.z   M2.95_117.0457m.z  5376   0.1941766 0.126875000  0.035
M10.76_302.1595m.z M10.76_302.1595m.z  1487   0.1939888 0.138971554  0.040
M2.98_158.0821m.z   M2.98_158.0821m.z  6252   0.1939453 0.149944911  0.045
M7.34_146.0457m.z   M7.34_146.0457m.z  1842   0.1938757 0.116222550  0.031
M1.08_277.1806m.z   M1.08_277.1806m.z   334   0.1937539 0.113410714  0.030
M6.40_240.0639n       M6.40_240.0639n  4771   0.1936841 0.147932239  0.044
M5.15_164.0683n       M5.15_164.0683n   433   0.1936627 0.134076667  0.038
M8.05_199.0374m.z   M8.05_199.0374m.z  5899   0.1935921 0.118988290  0.032
M0.96_267.2326m.z   M0.96_267.2326m.z    62   0.1935293 0.129392190  0.036
M7.67_238.0930m.z   M7.67_238.0930m.z  1998   0.1932847 0.118988290  0.032
M9.47_913.4967m.z   M9.47_913.4967m.z   798   0.1932754 0.136467769  0.039
M0.55_160.1330m.z   M0.55_160.1330m.z  4418   0.1932136 0.124314335  0.034
M9.38_149.0453m.z   M9.38_149.0453m.z  5264   0.1931891 0.136467769  0.039
M8.49_120.0124m.z   M8.49_120.0124m.z  6013   0.1930551 0.129392190  0.036
M11.66_435.3110m.z M11.66_435.3110m.z  1964   0.1928634 0.129392190  0.036
M3.70_151.0570n       M3.70_151.0570n  1635   0.1928014 0.138971554  0.040
M7.02_283.1184m.z   M7.02_283.1184m.z  3140   0.1927663 0.143332617  0.042
M1.90_166.1357n       M1.90_166.1357n  1082   0.1926107 0.156814815  0.048
M2.25_327.2534m.z   M2.25_327.2534m.z  5620   0.1925355 0.126875000  0.035
M11.20_506.3249m.z M11.20_506.3249m.z  1574   0.1924758 0.134076667  0.038
M9.15_386.2448n       M9.15_386.2448n  3551   0.1922307 0.126875000  0.035
M7.44_541.2649m.z   M7.44_541.2649m.z   837   0.1922219 0.134076667  0.038
M11.54_463.3421m.z M11.54_463.3421m.z   648   0.1921324 0.113410714  0.030
M5.18_470.2155m.z   M5.18_470.2155m.z  3526   0.1918524 0.124314335  0.034
M11.20_231.0621m.z M11.20_231.0621m.z  2909   0.1918435 0.149944911  0.045
M13.73_219.1337m.z M13.73_219.1337m.z  1147   0.1917945 0.121709059  0.033
M10.60_216.0633m.z M10.60_216.0633m.z  5549   0.1916336 0.141209870  0.041
M1.13_281.1380m.z   M1.13_281.1380m.z  5315   0.1913017 0.107513906  0.028
M0.56_522.0879m.z   M0.56_522.0879m.z   908   0.1912699 0.145339542  0.043
M11.13_204.1113n     M11.13_204.1113n  1052   0.1912236 0.121709059  0.033
M7.10_369.1411m.z   M7.10_369.1411m.z  2757   0.1911756 0.141209870  0.041
M1.51_159.0926m.z   M1.51_159.0926m.z  4848   0.1911163 0.132089376  0.037
M1.91_105.0699m.z   M1.91_105.0699m.z  1322   0.1910910 0.116222550  0.031
M12.28_274.1405m.z M12.28_274.1405m.z   905   0.1910827 0.126875000  0.035
M6.42_328.0792m.z   M6.42_328.0792m.z  2384   0.1909695 0.126875000  0.035
M9.78_304.1280n       M9.78_304.1280n  1247   0.1909533 0.158049264  0.049
M11.92_145.0618m.z M11.92_145.0618m.z  4606   0.1908555 0.134076667  0.038
M1.85_453.3941m.z   M1.85_453.3941m.z  2115   0.1908352 0.141209870  0.041
M12.44_227.0636m.z M12.44_227.0636m.z  5662   0.1908074 0.118988290  0.032
M5.20_263.0228m.z   M5.20_263.0228m.z  2160   0.1906673 0.107513906  0.028
M6.86_238.1099n       M6.86_238.1099n  5979   0.1904251 0.124314335  0.034
M14.60_266.1392m.z M14.60_266.1392m.z  6253   0.1903670 0.121709059  0.033
M7.72_163.0610m.z   M7.72_163.0610m.z  3158   0.1902632 0.152477035  0.046
M8.82_125.0145n       M8.82_125.0145n   205   0.1902527 0.141209870  0.041
M1.13_411.3476m.z   M1.13_411.3476m.z   586   0.1899053 0.143332617  0.042
M5.82_334.1277n       M5.82_334.1277n  3302   0.1897480 0.113410714  0.030
M9.11_88.0403m.z     M9.11_88.0403m.z   409   0.1895851 0.145339542  0.043
M1.52_226.0713n       M1.52_226.0713n   422   0.1895587 0.136467769  0.039
M10.20_224.0618m.z M10.20_224.0618m.z   290   0.1894115 0.126875000  0.035
M2.78_397.1677m.z   M2.78_397.1677m.z  2643   0.1893182 0.145339542  0.043
M3.89_294.1087m.z   M3.89_294.1087m.z  3688   0.1892726 0.132089376  0.037
M5.31_531.1489m.z   M5.31_531.1489m.z  4238   0.1892693 0.145339542  0.043
M1.95_529.4258m.z   M1.95_529.4258m.z   281   0.1892066 0.145339542  0.043
M3.56_225.1847m.z   M3.56_225.1847m.z  3520   0.1891797 0.116222550  0.031
M12.20_260.1250m.z M12.20_260.1250m.z  3807   0.1891446 0.134076667  0.038
M8.82_79.9573m.z     M8.82_79.9573m.z  1978   0.1891275 0.149944911  0.045
M10.21_131.0824m.z M10.21_131.0824m.z   353   0.1890356 0.136467769  0.039
M0.64_276.1434m.z   M0.64_276.1434m.z  1636   0.1890292 0.121709059  0.033
M6.41_202.0743m.z   M6.41_202.0743m.z  2446   0.1890051 0.132089376  0.037
M3.69_150.0548m.z   M3.69_150.0548m.z  6302   0.1886229 0.143332617  0.042
M9.10_290.1129n       M9.10_290.1129n   930   0.1885482 0.134076667  0.038
M6.17_170.1174m.z   M6.17_170.1174m.z  1483   0.1885471 0.149944911  0.045
M1.92_377.2694m.z   M1.92_377.2694m.z  3031   0.1884785 0.147932239  0.044
M8.17_386.1719n       M8.17_386.1719n   235   0.1883417 0.121709059  0.033
M3.77_464.3495n       M3.77_464.3495n   869   0.1883045 0.143332617  0.042
M2.77_194.1149n       M2.77_194.1149n   487   0.1882910 0.147932239  0.044
M14.48_204.1342m.z M14.48_204.1342m.z  2931   0.1881568 0.143332617  0.042
M3.48_319.1286m.z   M3.48_319.1286m.z  4876   0.1879283 0.141209870  0.041
M11.82_375.1871m.z M11.82_375.1871m.z  1657   0.1877778 0.134076667  0.038
M2.61_445.3318m.z   M2.61_445.3318m.z    44   0.1875989 0.132089376  0.037
M1.10_429.3004m.z   M1.10_429.3004m.z   566   0.1875882 0.141209870  0.041
M10.52_177.0401m.z M10.52_177.0401m.z  5028   0.1874317 0.116222550  0.031
M11.09_407.2801m.z M11.09_407.2801m.z  2941   0.1872900 0.124314335  0.034
M8.13_389.1167m.z   M8.13_389.1167m.z  4059   0.1872642 0.158049264  0.049
M10.59_262.1283m.z M10.59_262.1283m.z  2734   0.1871622 0.154581564  0.047
M9.88_281.0862m.z   M9.88_281.0862m.z  1340   0.1870890 0.143332617  0.042
M2.61_461.3267m.z   M2.61_461.3267m.z   221   0.1870119 0.118988290  0.032
M12.48_413.2218m.z M12.48_413.2218m.z   430   0.1865747 0.141209870  0.041
M10.36_265.2171m.z M10.36_265.2171m.z  3687   0.1862914 0.143332617  0.042
M9.36_431.2431m.z   M9.36_431.2431m.z  2601   0.1861556 0.158049264  0.049
M11.32_261.1088m.z M11.32_261.1088m.z  2422   0.1861379 0.143332617  0.042
M8.18_487.2543m.z   M8.18_487.2543m.z  5051   0.1860375 0.124314335  0.034
M9.30_171.0071m.z   M9.30_171.0071m.z  5481   0.1860227 0.129392190  0.036
M16.38_142.0860m.z M16.38_142.0860m.z  3811   0.1859777 0.149944911  0.045
M9.12_253.1806m.z   M9.12_253.1806m.z  4075   0.1858770 0.154581564  0.047
M5.08_433.2805m.z   M5.08_433.2805m.z  4194   0.1852818 0.136467769  0.039
M2.65_158.0821m.z   M2.65_158.0821m.z  4189   0.1851244 0.138971554  0.040
M7.16_267.1218m.z   M7.16_267.1218m.z  1161   0.1851030 0.158049264  0.049
M9.12_283.9939m.z   M9.12_283.9939m.z  1481   0.1850912 0.145339542  0.043
M10.54_156.0300m.z M10.54_156.0300m.z  4149   0.1849024 0.129392190  0.036
M9.15_209.1183m.z   M9.15_209.1183m.z  5016   0.1847305 0.145339542  0.043
M10.20_104.0108n     M10.20_104.0108n  2098   0.1844943 0.134076667  0.038
M3.81_193.0868m.z   M3.81_193.0868m.z  3353   0.1844727 0.118988290  0.032
M3.54_223.1688m.z   M3.54_223.1688m.z  3060   0.1842756 0.143332617  0.042
M10.03_296.1087m.z M10.03_296.1087m.z  3938   0.1842236 0.102055624  0.026
M2.31_179.0647m.z   M2.31_179.0647m.z  4913   0.1842058 0.149944911  0.045
M8.88_204.0979m.z   M8.88_204.0979m.z  4577   0.1839575 0.158049264  0.049
M15.04_158.0883n     M15.04_158.0883n   105   0.1838572 0.154581564  0.047
M4.13_344.3156m.z   M4.13_344.3156m.z  5613   0.1837673 0.154581564  0.047
M10.61_289.1807m.z M10.61_289.1807m.z  4088   0.1835346 0.156814815  0.048
M4.80_366.1424m.z   M4.80_366.1424m.z  4046   0.1834569 0.145339542  0.043
M6.71_248.1261n       M6.71_248.1261n  2884   0.1834190 0.143332617  0.042
M12.10_757.6204m.z M12.10_757.6204m.z  1503   0.1831470 0.143332617  0.042
M10.94_292.0905n     M10.94_292.0905n   226   0.1829311 0.136467769  0.039
M9.43_290.2088n       M9.43_290.2088n  4139   0.1829150 0.143332617  0.042
M8.96_350.2089m.z   M8.96_350.2089m.z  3673   0.1827969 0.154581564  0.047
M3.75_166.0723m.z   M3.75_166.0723m.z   591   0.1823782 0.154581564  0.047
M4.55_263.1101m.z   M4.55_263.1101m.z  2513   0.1821905 0.158049264  0.049
M10.16_148.0613m.z M10.16_148.0613m.z  5380   0.1821194 0.158049264  0.049
M3.99_113.0244m.z   M3.99_113.0244m.z  3313   0.1820336 0.141209870  0.041
M3.83_182.0821m.z   M3.83_182.0821m.z  1617   0.1820143 0.158049264  0.049
M10.26_341.1987m.z M10.26_341.1987m.z  2833   0.1819607 0.149944911  0.045
M7.14_259.0094m.z   M7.14_259.0094m.z  1205   0.1819104 0.156814815  0.048
M9.09_74.0247m.z     M9.09_74.0247m.z  2048   0.1816374 0.156814815  0.048
M14.29_213.1233m.z M14.29_213.1233m.z  6299   0.1815817 0.147932239  0.044
M2.64_439.3424m.z   M2.64_439.3424m.z   201   0.1815364 0.147932239  0.044
M0.96_241.2171m.z   M0.96_241.2171m.z   257   0.1814778 0.158049264  0.049
M4.01_197.0958n       M4.01_197.0958n   926   0.1814461 0.158049264  0.049
M15.03_174.1115n     M15.03_174.1115n    14   0.1811736 0.158049264  0.049
M2.96_176.0351m.z   M2.96_176.0351m.z  5763   0.1810118 0.145339542  0.043
M5.67_495.2231m.z   M5.67_495.2231m.z  4550   0.1809581 0.145339542  0.043
M8.15_283.0681m.z   M8.15_283.0681m.z  3360   0.1809046 0.134076667  0.038
M8.79_277.1424m.z   M8.79_277.1424m.z  2597   0.1807682 0.147932239  0.044
M17.89_251.1000n     M17.89_251.1000n  6283   0.1806670 0.134076667  0.038
M10.78_262.0798n     M10.78_262.0798n   210   0.1806179 0.156814815  0.048
M12.98_337.1713m.z M12.98_337.1713m.z  1824   0.1803742 0.158049264  0.049
M2.84_313.2380m.z   M2.84_313.2380m.z   375   0.1803141 0.154581564  0.047
M5.49_254.9814m.z   M5.49_254.9814m.z   969   0.1799229 0.141209870  0.041
M3.90_145.0869m.z   M3.90_145.0869m.z  4787   0.1799009 0.147932239  0.044
M1.54_459.3472m.z   M1.54_459.3472m.z  1464   0.1796995 0.143332617  0.042
M10.07_249.0569n     M10.07_249.0569n   668   0.1796743 0.158049264  0.049
M9.66_436.0126m.z   M9.66_436.0126m.z  3318   0.1792428 0.158049264  0.049
M7.58_219.0451m.z   M7.58_219.0451m.z  1591   0.1789995 0.158049264  0.049
M0.96_608.2733n       M0.96_608.2733n  1982   0.1789429 0.149944911  0.045
M4.35_185.0819m.z   M4.35_185.0819m.z  4016   0.1785858 0.154581564  0.047
M12.01_507.3672m.z M12.01_507.3672m.z  2747   0.1782990 0.152477035  0.046
M8.13_383.0998m.z   M8.13_383.0998m.z  5008   0.1782628 0.156814815  0.048
M4.29_209.0818m.z   M4.29_209.0818m.z  4973   0.1775509 0.152477035  0.046
M2.91_212.0022m.z   M2.91_212.0022m.z   631   0.1772960 0.154581564  0.047
M9.39_309.8978n       M9.39_309.8978n  2602   0.1769335 0.152477035  0.046
M11.10_437.3269m.z M11.10_437.3269m.z  1648   0.1765905 0.156814815  0.048
M6.56_223.0973m.z   M6.56_223.0973m.z  5071   0.1764690 0.158049264  0.049
M1.20_609.5616m.z   M1.20_609.5616m.z  3681   0.1763181 0.138971554  0.040
M2.18_223.1691m.z   M2.18_223.1691m.z   874   0.1762972 0.156814815  0.048
M8.15_279.1314n       M8.15_279.1314n  1283   0.1762386 0.156814815  0.048
M1.19_295.2263m.z   M1.19_295.2263m.z  2868   0.1762181 0.158049264  0.049
M9.12_209.1169m.z   M9.12_209.1169m.z   544   0.1760114 0.156814815  0.048
M10.18_384.0723m.z M10.18_384.0723m.z  3948   0.1759002 0.154581564  0.047
M1.85_470.3608n       M1.85_470.3608n   255   0.1750366 0.158049264  0.049
M3.73_209.0687n       M3.73_209.0687n  1062   0.1744510 0.154581564  0.047
M10.56_348.2282n     M10.56_348.2282n  2565   0.1743812 0.149944911  0.045
M2.53_136.0618m.z   M2.53_136.0618m.z  4997   0.1720422 0.152477035  0.046
M5.60_217.1077m.z   M5.60_217.1077m.z  4857   0.1717005 0.156814815  0.048
