	T1	T2	T3	T4	T5	T6
time	T1	T2	T3	T4	T5	T6
RBM4	3.50433654050338	3.66996876288919	3.61279756747087	4.66093661567735	4.15303559355192	4.50787483439409
XXYLT1	2.32587463764678	2.42306823728062	3.02018328311147	1.73693097086719	1.94927844477593	3.37961442733989
UBXN2A	3.47277877084593	3.61608297382884	3.23491397273037	4.23094725341691	3.14680325243646	2.73548630169715
CCS	2.87476856941702	2.52432610106547	2.85010319660095	2.72822690911086	2.57286407234708	1.16350667073258
NRROS	1.36380966258864	1.15524389144815	1.92874065780019	1.26061157043568	1.56661921056774	1.23980394272219
KLHL15	1.95375134779428	1.27971925404815	1.23686402757841	0.274255370343836	1.61403440339283	0.729628758547836
FBXO45	1.85675914957817	1.87247777283595	1.78332818442037	2.62405068877699	1.10544394955344	2.68767692395754
GNG5	6.31697523197005	5.31323641360179	6.19196505415341	6.04870668462989	5.18605476296546	6.1740325677247
LEMD3	3.20753712620681	3.20513819194448	2.94400660984094	1.79758109504998	3.13674981945892	3.48223287254013
C16orf91	0.894703770970686	0.985279824024132	1.04991829805165	1.67125632653628	0.799439513444536	0.571828792399335
TLR10	1.65993465344948	1.06233025823769	1.06684048339329	2.44082372463459	1.00389528529018	3.41543004651944
TLR1	3.10119017118151	2.71832969831944	2.82945321414658	2.86353759649351	2.23075894284267	4.18209178837311
TLR6	1.60148254835925	1.87231797714323	1.2048475132391	2.81713076227274	1.04320944156691	0.941075981946112
CYB561D1	1.92338452105763	1.66564752258171	1.46594121057706	1.38833096410897	2.23957432857102	3.31217937122414
ZDHHC24	2.88375711091455	2.85383024084449	3.38653084233962	3.3745799431191	1.33457910085188	3.02358851282281
TRMT10C	3.8380747227736	3.4927155442159	3.77350827074071	3.62660226763127	3.73648300711301	4.65133570909601
SELP	1.0833695432952	0.759252279554939	1.25366964525555	2.00741808249117	1.32695723803583	2.54166179681673
MGA	3.23380344090744	3.46780698307813	3.20239382804276	2.62024911754193	2.65306834065831	2.9192312648472
PIGG	1.75699620753946	1.4573896188754	1.34737528184466	2.84948776953982	1.36817003638081	1.24486076933535
PRPF8	4.71590841908371	4.67500112455615	4.56165394211124	5.12181623153105	5.11389760681338	5.85129604331285
PITPNA	4.04024364069491	3.31168056071432	3.9423428607872	3.71894035204769	3.81111092392587	4.61521664973254
DDX23	3.35479406832761	3.40868094980129	3.3891604044418	3.33931869116982	3.53901576938231	3.66971622716017
ZBTB4	5.00875432726625	4.70073154211657	4.97411378400027	5.10778775820233	4.735085023269	5.49723541171397
RALGAPA1	2.30706183326487	3.24032402701027	2.22173168127968	2.50237254121934	2.2148726067802	2.67045118229925
ATP2A2	3.38294937973717	3.23860510518597	3.62127458369915	3.08995493031439	2.92679952054896	4.82858222712384
ZWILCH	1.70567360792159	1.58212956338426	1.47501565333637	1.98213022799787	1.75451862345124	2.5605955668475
RPL4	8.66963708713656	8.05368647104789	8.72839287469754	8.4018858378398	8.79861844935099	8.97559498106132
SNAPC5	2.11626841720646	1.71708931140019	1.89047503808693	0.685322596282436	2.18787541645675	3.2588146285693
C12orf76	3.55592230121152	3.21081142305148	3.71314790348366	3.99289737450939	3.03902108630518	4.23277545889748
DENND4A	4.06167246083926	4.62097977175938	4.170506762687	5.05124451940386	4.10926149245234	5.49696701436381
GCSAM	1.10743591246851	1.19977568415669	1.52776861754102	1.40627131924376	1.77130655932322	2.05419339333684
ANKRD36C	3.73311072412594	4.4710086638329	3.56841895142254	3.73520662344243	5.00768760681217	4.32897089587815
MRPL11	4.17254478334927	3.54891266169523	4.2015703392059	4.74857152966594	3.40276334759398	4.58342676840875
AKIRIN1	4.9531537988496	5.3397423767624	5.57928587414722	5.3415018128809	5.84651055741848	6.51426583458587
MSL2	5.03356455682908	4.64933393311998	5.54326445519142	4.85511617538916	4.48001931246855	5.73476481062089
CMKLR1	2.96038702572413	2.6287255847261	2.04936743717592	1.82450575110744	1.51237334480614	3.2048391309545
ANGEL2	3.47828177224622	3.67475496545956	3.45117463367936	3.66301671652739	3.72132124130962	3.8989152255365
ZNF266	1.77197214126436	1.61442141107024	2.17485210537873	2.23333670751491	1.87036207955799	1.47384665680441
TMEM167A	5.30398130838738	4.34293941421354	5.03821653856794	4.9003807972861	4.69039584323557	5.62396283560484
LARP7	5.11615141735336	5.38900814036304	5.20848265770481	5.30616670250516	5.30060773392617	5.33264835220605
NR1D2	3.36639658510176	3.72150518322553	3.7072259633894	3.07032072989155	2.81133130051717	3.98177786129435
BRMS1	3.59610722642049	2.96103585700285	3.40686427017222	4.81878553151995	3.22900737000558	3.7947407643589
RPL15	10.2184393988031	9.75598716521871	10.3245727109379	10.2502977684742	10.3178591257898	10.5330252584088
SRP72	6.50734736341977	6.19614249725931	6.58065089670333	6.30093827448727	5.93779780176737	6.84948760486653
THAP6	1.55370815247126	1.25498627519579	1.65319371857582	0.767737589686488	1.91417176759116	2.63625945215026
CEP135	3.38477248393177	3.81033849260165	3.26720798823843	4.2183585644757	3.65116135327103	4.74334347574781
ADGRE1	2.4648445093223	2.23326015235707	2.7807142749125	2.09238248439109	1.78502673317852	4.50013486248431
DENND6A	2.62920236892504	2.43181534456273	2.60035909153265	2.07515475763898	3.21034749721607	2.89925041802844
PDE12	2.21953288453929	2.39141178100339	2.42149264102401	2.52782143398401	2.09721745660157	3.5916511195981
GLMN	2.08339111629056	1.51936077735583	1.49727713039299	2.24828698827525	1.3546432449285	3.0396053787401
YIF1A	3.02892550924254	2.83659696439266	3.51045004644931	2.81018670140096	2.3660292247047	3.92076473423405
NDUFA11	5.99304849394257	5.42195163656853	5.84758307773921	6.0538248472455	6.05289033553448	6.09973374539089
RSRC1	4.73424063760996	4.94688429010207	4.6144841481021	5.52385446085057	4.84004458761689	4.41332491327539
RAB1B	5.03568155228973	4.17423422491285	4.98527516549499	4.59842910246084	3.61742770148932	4.35133430575492
PTDSS2	1.41199706382439	1.29535661314486	1.17049941202893	1.50076940001078	1.68333551542435	1.1810011609663
GPR171	2.78108843385924	3.0388838692352	2.84801348026121	3.70387972597267	3.75564775927688	4.23541563084407
DHX36	5.45815064029025	6.22238442487711	5.50351762653655	5.71313682638013	5.83464341252635	5.93751715620507
CTBP2	5.41898832982074	5.01713546504405	5.0538160623516	4.73076939078326	4.42833461842684	5.1795132387799
CHST2	4.14643127781431	3.19589874853885	3.77555983013043	3.01648877508953	1.99196698222864	3.68825071945215
ZDHHC14	1.99470000277415	2.1783345034075	1.69547753166449	2.85663984404572	2.23594067924595	3.88003246249195
ATR	2.86576074552329	3.15370376959546	2.77176725683323	3.18031267722149	2.74256953284922	2.66749009396258
GK5	3.20704987729855	3.60707824750892	2.91953232588128	3.06299931108116	2.40711131724691	3.2517545709135
VCPIP1	3.61493459651133	3.52038348878999	3.29508697804911	3.20456963827912	4.35463341611574	4.68800357127032
TRAF6	1.81170410507354	1.845724304107	2.45250164525715	2.2006745823297	1.39558156003427	2.23670772625143
ZNF654	2.25348450502599	2.43298206388801	2.55035290791581	2.74943357726146	2.16436647315414	3.33115653078903
MRPS22	3.21433605143854	2.63348558916189	2.66215868230932	0.825621639045075	2.5247796543227	2.85293477115523
PACS1	3.55224915313854	3.47131175653298	3.54899877326123	3.64631056856817	3.62501996594883	4.2466449232053
MARCKSL1	2.93025515647783	2.67348522686794	2.78529803771018	2.88879908639942	3.0263481059424	4.06816353726496
SH3BP5L	1.22515167605455	0.889570845728667	1.20864131103049	1.16667954296716	1.32119444909519	2.7480010913172
YPEL2	3.80981714762887	3.83727038017196	3.94574204815509	4.64029556061496	3.44166092641822	4.79004668370312
PSMD2	5.26956052771379	4.87544111677047	5.27614620780964	5.62991906208275	4.85189127433637	6.36378992324308
PARL	4.93336840505253	4.25451095189988	5.00978979879637	4.69946219105607	3.94164527158253	5.54223468810898
DDIT3	3.68998155632178	3.72447462452981	3.6907965604266	3.74198906033689	2.75672311354916	1.18064574335455
PCCA	2.00753454919221	1.86535251293075	1.69452719902704	1.24587476798293	1.35844188118766	2.03874295175406
DCTN2	4.88614747329341	4.06364496980986	5.15130799753357	3.71522257338136	4.02411439330675	5.36272736792705
CTDSP2	4.88313552607775	4.52694642821007	4.92246664136878	5.68317714301292	5.44388270243407	5.87542410702049
CKAP5	1.67470135866958	2.8816701943135	2.19558514249238	2.46518472761752	2.24329864752487	1.83316959847499
